MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170606,CO,93.84,6.16,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,CO,94.30,5.70,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,CO,94.30,5.70,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,CO,81.26,18.74,0.41,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,CO,87.62,12.38,2.19,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,CO,83.52,16.48,3.57,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,CO,64.25,35.75,8.73,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,CO,46.01,53.99,11.88,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,CO,51.89,48.11,19.46,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,CO,51.89,48.11,21.88,3.03,0.00,0.00,2017-04-04,2017-04-10,1
20170328,CO,49.49,50.51,23.25,3.22,0.20,0.00,2017-03-28,2017-04-03,1
20170321,CO,48.05,51.95,41.82,5.14,0.20,0.00,2017-03-21,2017-03-27,1
20170314,CO,48.05,51.95,41.82,4.43,0.20,0.00,2017-03-14,2017-03-20,1
20170307,CO,48.04,51.96,37.11,1.98,0.20,0.00,2017-03-07,2017-03-13,1
20170228,CO,48.04,51.96,36.92,1.64,0.00,0.00,2017-02-28,2017-03-06,1
20170221,CO,48.05,51.95,36.92,1.64,0.00,0.00,2017-02-21,2017-02-27,1
20170214,CO,46.88,53.12,36.92,0.75,0.00,0.00,2017-02-14,2017-02-20,1
20170207,CO,47.49,52.51,35.34,0.75,0.00,0.00,2017-02-07,2017-02-13,1
20170131,CO,47.49,52.51,35.34,0.75,0.00,0.00,2017-01-31,2017-02-06,1
20170124,CO,44.27,55.73,35.34,0.75,0.00,0.00,2017-01-24,2017-01-30,1
20170117,CO,44.17,55.83,35.34,0.75,0.00,0.00,2017-01-17,2017-01-23,1
20170110,CO,44.17,55.83,35.34,2.28,0.00,0.00,2017-01-10,2017-01-16,1
20170103,CO,31.88,68.12,37.21,2.88,0.00,0.00,2017-01-03,2017-01-09,1
20161227,CO,31.88,68.12,37.21,2.88,0.00,0.00,2016-12-27,2017-01-02,1
20171226,CT,79.13,20.87,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,CT,79.13,20.87,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,CT,79.13,20.87,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,CT,79.13,20.87,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,CT,0.00,100.00,83.07,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,CT,2.91,97.09,42.71,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,CT,2.91,97.09,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,CT,2.91,97.09,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,CT,33.20,66.80,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,CT,82.48,17.52,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,CT,82.48,17.52,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,CT,82.48,17.52,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,CT,82.48,17.52,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,CT,99.99,0.01,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,CT,99.99,0.01,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,CT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,CT,84.87,15.13,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,CT,84.87,15.13,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,CT,84.87,15.13,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,CT,75.91,24.09,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,CT,27.55,72.45,24.06,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,CT,12.78,87.22,28.18,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,CT,10.61,89.39,56.34,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,CT,10.61,89.39,58.65,22.67,0.00,0.00,2017-04-11,2017-04-17,1
20170404,CT,10.26,89.74,74.81,33.95,0.00,0.00,2017-04-04,2017-04-10,1
20170328,CT,0.00,100.00,88.24,42.19,0.00,0.00,2017-03-28,2017-04-03,1
20170321,CT,0.00,100.00,88.24,42.19,0.00,0.00,2017-03-21,2017-03-27,1
20170314,CT,0.00,100.00,100.00,75.94,0.00,0.00,2017-03-14,2017-03-20,1
20170307,CT,0.00,100.00,100.00,75.94,0.00,0.00,2017-03-07,2017-03-13,1
20170228,CT,0.00,100.00,100.00,75.94,28.39,0.00,2017-02-28,2017-03-06,1
20170221,CT,0.00,100.00,100.00,75.94,28.39,0.00,2017-02-21,2017-02-27,1
20170214,CT,0.00,100.00,100.00,75.94,28.39,0.00,2017-02-14,2017-02-20,1
20170207,CT,0.00,100.00,100.00,75.94,28.39,0.00,2017-02-07,2017-02-13,1
20170131,CT,0.00,100.00,100.00,75.94,38.58,0.00,2017-01-31,2017-02-06,1
20170124,CT,0.00,100.00,100.00,77.66,40.97,0.00,2017-01-24,2017-01-30,1
20170117,CT,0.00,100.00,100.00,77.66,40.97,0.00,2017-01-17,2017-01-23,1
20170110,CT,0.00,100.00,100.00,77.66,40.97,0.00,2017-01-10,2017-01-16,1
20170103,CT,0.00,100.00,100.00,82.57,40.97,0.00,2017-01-03,2017-01-09,1
20161227,CT,0.00,100.00,100.00,82.57,42.33,0.00,2016-12-27,2017-01-02,1
20171226,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,DC,19.55,80.45,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,DC,19.97,80.03,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,DC,0.00,100.00,100.00,11.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,DC,0.00,100.00,100.00,11.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,DC,0.00,100.00,100.00,100.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,DC,0.00,100.00,100.00,100.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,DC,0.00,100.00,100.00,100.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,DC,0.00,100.00,100.00,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,DC,0.00,100.00,100.00,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,DE,87.93,12.07,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,DE,87.93,12.07,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,DE,88.77,11.23,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,DE,95.16,4.84,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,DE,14.36,85.64,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,DE,33.45,66.55,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,DE,33.45,66.55,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,DE,99.99,0.01,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,DE,94.27,5.73,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,DE,81.67,18.33,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,DE,99.71,0.29,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,DE,92.54,7.46,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,DE,92.54,7.46,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,DE,0.02,99.98,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,DE,0.00,100.00,100.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,DE,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,DE,0.00,100.00,33.38,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,DE,44.17,55.83,10.58,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,DE,44.17,55.83,10.58,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,DE,44.17,55.83,10.58,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,DE,44.17,55.83,10.58,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,FL,72.55,27.45,17.96,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,FL,72.59,27.41,10.08,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,FL,72.64,27.36,10.08,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,FL,65.90,34.10,12.26,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,FL,65.90,34.10,12.26,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,FL,73.31,26.69,7.34,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,FL,75.78,24.22,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,FL,99.81,0.19,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,FL,99.43,0.57,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,FL,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,FL,85.37,14.63,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,FL,68.55,31.45,12.43,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,FL,23.57,76.43,53.72,23.22,0.00,0.00,2017-06-06,2017-06-12,1
20170530,FL,17.23,82.77,71.65,38.24,15.03,0.00,2017-05-30,2017-06-05,1
20170523,FL,20.70,79.30,65.33,38.84,15.44,0.00,2017-05-23,2017-05-29,1
20170516,FL,18.13,81.87,65.65,39.15,15.44,0.00,2017-05-16,2017-05-22,1
20170509,FL,18.28,81.72,65.93,40.07,8.24,0.00,2017-05-09,2017-05-15,1
20170502,FL,15.96,84.04,65.98,39.44,5.54,0.00,2017-05-02,2017-05-08,1
20170425,FL,23.50,76.50,57.44,33.46,0.00,0.00,2017-04-25,2017-05-01,1
20170418,FL,22.69,77.31,45.98,34.33,0.00,0.00,2017-04-18,2017-04-24,1
20170411,FL,31.67,68.33,43.63,33.82,0.00,0.00,2017-04-11,2017-04-17,1
20170404,FL,32.39,67.61,42.41,13.02,0.00,0.00,2017-04-04,2017-04-10,1
20170328,FL,8.78,91.22,51.88,11.50,0.00,0.00,2017-03-28,2017-04-03,1
20170321,FL,19.71,80.29,44.05,5.34,0.00,0.00,2017-03-21,2017-03-27,1
20170314,FL,27.36,72.64,33.85,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,FL,35.29,64.71,25.48,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,FL,35.29,64.71,25.48,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,FL,35.29,64.71,25.48,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,FL,35.29,64.71,25.48,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,FL,37.94,62.06,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,FL,37.94,62.06,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,FL,37.94,62.06,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,FL,28.38,71.62,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,FL,28.38,71.62,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,FL,14.18,85.82,6.07,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,FL,9.16,90.84,14.31,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,GA,30.67,69.33,39.98,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,GA,23.87,76.13,38.44,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,GA,24.80,75.20,36.72,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,GA,24.91,75.09,44.68,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,GA,28.41,71.59,13.75,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,GA,33.13,66.87,11.20,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,GA,48.03,51.97,3.07,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,GA,79.21,20.79,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,GA,83.40,16.60,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,GA,83.40,16.60,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,GA,74.94,25.06,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,GA,90.36,9.64,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,GA,87.88,12.12,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,GA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,GA,98.97,1.03,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,GA,98.97,1.03,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,GA,98.97,1.03,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,GA,75.85,24.15,0.19,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,GA,69.77,30.23,6.40,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,GA,62.83,37.17,16.60,2.39,0.00,0.00,2017-06-13,2017-06-19,1
20170606,GA,59.69,40.31,21.10,7.20,0.00,0.00,2017-06-06,2017-06-12,1
20170530,GA,45.17,54.83,33.29,17.49,0.00,0.00,2017-05-30,2017-06-05,1
20170523,GA,29.62,70.38,41.17,20.83,6.37,0.00,2017-05-23,2017-05-29,1
20170516,GA,11.83,88.17,54.01,23.19,7.21,0.00,2017-05-16,2017-05-22,1
20170509,GA,11.87,88.13,54.20,23.47,6.24,0.00,2017-05-09,2017-05-15,1
20170502,GA,11.43,88.57,56.83,24.06,1.11,0.00,2017-05-02,2017-05-08,1
20170425,GA,9.13,90.87,59.47,15.86,1.64,0.00,2017-04-25,2017-05-01,1
20170418,GA,2.75,97.25,59.16,12.77,3.68,0.00,2017-04-18,2017-04-24,1
20170411,GA,3.84,96.16,25.45,6.61,3.68,0.00,2017-04-11,2017-04-17,1
20170404,GA,1.09,98.91,29.94,15.05,4.16,0.00,2017-04-04,2017-04-10,1
20170328,GA,1.09,98.91,26.80,17.22,4.59,0.00,2017-03-28,2017-04-03,1
20170321,GA,38.50,61.50,26.89,19.08,6.94,0.00,2017-03-21,2017-03-27,1
20170314,GA,68.50,31.50,26.59,19.08,6.94,0.00,2017-03-14,2017-03-20,1
20170307,GA,66.26,33.74,27.56,19.39,8.69,0.00,2017-03-07,2017-03-13,1
20170228,GA,66.26,33.74,27.56,19.39,8.69,0.00,2017-02-28,2017-03-06,1
20170221,GA,63.07,36.93,28.32,19.91,8.08,0.00,2017-02-21,2017-02-27,1
20170214,GA,63.07,36.93,30.94,19.79,5.39,0.00,2017-02-14,2017-02-20,1
20170207,GA,57.64,42.36,36.22,19.58,3.57,0.00,2017-02-07,2017-02-13,1
20170131,GA,57.64,42.36,36.22,19.58,3.57,0.00,2017-01-31,2017-02-06,1
20170124,GA,57.64,42.36,36.22,19.58,3.57,0.00,2017-01-24,2017-01-30,1
20170117,GA,11.44,88.56,48.34,34.43,19.28,0.00,2017-01-17,2017-01-23,1
20170110,GA,11.44,88.56,48.34,34.43,19.28,0.00,2017-01-10,2017-01-16,1
20170103,GA,11.31,88.69,73.48,39.33,19.28,0.00,2017-01-03,2017-01-09,1
20161227,GA,8.84,91.16,80.67,59.38,49.64,26.52,2016-12-27,2017-01-02,1
20171226,HI,53.46,46.54,21.68,0.90,0.00,0.00,2017-12-26,2018-01-01,1
20171219,HI,49.97,50.03,21.68,0.90,0.00,0.00,2017-12-19,2017-12-25,1
20171212,HI,56.06,43.94,21.68,0.90,0.00,0.00,2017-12-12,2017-12-18,1
20171205,HI,56.05,43.95,21.68,0.90,0.00,0.00,2017-12-05,2017-12-11,1
20171128,HI,53.04,46.96,26.88,7.14,0.00,0.00,2017-11-28,2017-12-04,1
20171121,HI,51.36,48.64,27.14,7.71,0.00,0.00,2017-11-21,2017-11-27,1
20171114,HI,51.36,48.64,27.14,7.71,0.00,0.00,2017-11-14,2017-11-20,1
